,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
github/NLeSC/PattyData,-3.7884953,-3.1844184,5.82686,0.90866417,2.9568744,-2.2651286,1.1639433,-1.4973075,0.6476945,3.5198114,1.4829264,-0.86737186,-1.0307121,-0.7473496,0.54948133,4.492821,-0.5700367,-1.5913926,-3.5190775,-4.471009,2.7309756,-1.232609,-4.3539104,-0.03179703,-3.529312,1.7679918,0.552078,-1.0953699,0.76394683,2.7820022,0.560416,1.5135587,-0.8350188,-0.3768431,-1.7312062,-1.0573636,-1.84872,-3.5209556,-0.095453195,-3.3920074,-2.9488883,0.05304779,-0.9354136,-9.102298,-1.283328,0.6533975,-1.4632218,-2.4154332,3.231288,-2.2559927
github/NLeSC/Chemical-Analytics-Platform,-1.7207034,-4.2935724,1.155011,-0.34913403,1.6395278,-2.8304107,0.98812586,0.35632423,0.809259,3.0977864,0.6350756,0.9244415,2.7136757,-0.66483927,-0.1202274,0.56048125,-0.6087889,1.1243134,-2.6220565,0.6070517,0.9349717,-0.73006535,-1.2094631,-2.7753634,-1.188925,0.8779061,2.7455318,0.51195645,0.15001541,3.2483947,-0.3362105,2.861752,1.2903204,0.10165942,-0.86764044,-0.443186,-0.24498664,-0.52033025,-0.4876549,1.3003271,-1.4258925,0.45200855,-1.0360062,-1.5075827,-1.1735184,0.13265567,0.14206448,-0.20320882,3.2372727,-3.0716276
github/NLeSC/pattyvis,-1.473639,0.04144407,-0.9937085,3.1354208,0.26427412,-3.905051,0.72306526,1.0150942,-0.59930074,-0.12303356,-0.97457767,-2.2180994,2.408732,-0.22567727,0.9419609,-0.6338151,-0.20316885,1.942138,-1.800776,-0.16070557,2.5723846,-3.3249066,-1.2024658,-0.74500525,-1.8097873,0.73710215,0.28580824,-2.2017727,1.2573972,2.7315702,1.493328,1.5689178,1.2149541,-1.0926592,1.011423,-0.62045616,-0.9124302,-2.9820895,-0.03662536,-2.0826921,-3.5047522,-0.398258,-0.22077155,-2.3449607,2.4473305,0.506444,2.1986134,-1.6155657,3.0010583,2.3768218
github/NLeSC/EEG-epilepsy-diagnosis,1.3581034,-0.49752006,-2.1469817,-2.2917044,0.30185613,0.31414327,1.9538708,1.9584757,-0.2642743,-1.9932693,4.555181,1.0686529,-1.8669902,-2.2289755,-1.9405807,0.11295755,1.2346596,3.3131604,0.42902324,2.1027942,0.074394435,-0.02958477,1.1159632,-3.7432976,-2.2303226,-2.3245935,-3.5767188,-3.3168852,1.3248739,-2.8158913,-0.5741184,-0.23244159,1.1373627,-0.308481,0.50714505,-0.79053736,1.2423025,-1.0241691,-2.217935,-1.7222642,-2.7260969,-1.1370255,-0.328856,-1.7634397,1.7962996,1.8954638,2.5264952,-4.7291565,2.735379,0.42582554
github/NLeSC/mcfly,2.9106224,0.40231204,0.22583604,-0.364523,1.1743137,-0.122262925,3.414836,3.4127781,-0.8407253,1.0389804,0.17539504,1.3258872,-0.73793936,1.697882,-1.1864737,-0.86019504,-2.2895834,0.7568427,3.051197,-2.1221218,3.593599,2.6149032,-2.4539225,-1.9359242,-1.8297595,-0.90687114,-3.4091105,-3.1484911,4.5888996,-2.6117086,-2.784239,-1.0284469,-0.22691202,-1.0009747,4.257152,5.7956524,3.2163668,-4.0263925,0.69580644,1.1858444,-3.640129,0.55269814,-5.0587416,1.4272362,0.50989306,2.6107206,0.81372637,-4.6797338,4.3276114,-1.1209962
github/NLeSC/eSalsa-MPI,1.1107973,-3.326018,-1.5126156,0.6192927,1.5024112,-1.8167927,-0.24722566,-1.1028324,0.51457906,4.1505075,-2.4242244,-2.6169105,6.970861,-3.7146802,2.5169632,-3.7753978,-2.7687602,-2.9232328,0.34568608,-2.7261896,-2.7454371,-0.21605802,-4.91389,1.416001,2.0379877,-1.6785933,-3.299176,-0.2949958,-0.8177786,-1.4270446,-1.080029,2.8696537,-1.7010314,-2.4492388,3.551442,1.4361343,-1.4309523,0.62085056,-1.6169105,-0.11164556,-4.566568,3.0528994,-2.1961875,2.9957433,1.7726572,-0.97939426,3.025829,2.353703,5.999964,-0.7614252
github/NLeSC/fairdatapoint,-1.6905622,-1.918725,1.8648787,-1.2293702,2.6184404,0.3311796,-0.022485403,-0.87008613,-3.0254788,-0.38200256,2.3577595,-1.4027039,5.778614,-0.81070673,0.6230978,0.52314067,-2.0702755,0.513783,0.6042357,-1.014263,0.6811363,-1.4573557,-5.9005165,-4.7044477,3.4717295,-2.198374,-0.4487811,-1.2810948,-1.0316565,3.0906336,-0.78895426,-0.8582086,0.6792135,-2.4164052,-3.9033265,1.8952501,0.0727833,-0.55230236,2.4231744,2.1108942,-1.7355882,1.3404703,2.5904527,0.09680183,-1.8818145,4.6418877,3.0357742,-3.3802698,1.0054268,0.053906247
github/NLeSC/SalientDetector-python,-0.10582918,-4.656854,-0.58373994,2.423107,-0.31539756,-2.1197875,-1.6083239,3.0139568,-0.20816804,0.3746652,2.016092,0.3847648,1.9232311,1.0953519,0.26621345,-0.80641675,-1.1944429,-0.81901985,-5.442214,-1.0263911,0.20888385,1.0105547,0.03370292,-1.0604621,-1.9003512,-2.0102344,-1.0127896,-1.2914133,1.970258,-2.2308197,0.18543461,1.3528677,0.28462273,-3.910413,2.4211466,3.8792915,0.13279156,-0.7349766,-0.5741237,-2.171945,-3.2825534,1.9329469,-2.7206218,0.50599617,-1.326783,0.9205834,0.22858302,0.90809757,-0.5293361,-1.6972853
github/NLeSC/SalientDetector-matlab,-0.7083551,-2.4399736,-0.11985065,0.5469393,-0.69537663,-0.4550497,-1.1200689,0.7615233,-0.117004,0.61272013,1.190732,0.8792396,0.6866381,0.42440784,0.12143162,-0.16249147,-1.0587436,0.039941084,-2.2779446,-0.047547176,-0.7776113,0.057368807,0.5591529,-0.70148784,-0.6793392,-0.43637314,0.024919337,-0.84414613,1.0758854,-1.3215147,-0.12322983,0.42302957,-0.20708065,-2.9795716,1.1278859,1.2336974,-0.23889874,-1.3482745,-0.63030195,-0.044266976,-1.3261881,0.6772071,-1.0303752,-0.35084787,-1.0252311,1.0961518,-0.18652067,0.4313,0.6216022,-1.3274739
github/NLeSC/nlesc-serverless-boilerplate,-2.0036938,-1.6266136,-2.9428737,0.3462922,1.1936657,-2.9892187,-1.3631519,2.2359967,-0.46094152,3.5825899,-1.4458023,1.2509123,3.2884107,-7.4421387,-1.7854562,-3.9722595,-1.6003106,-5.693682,1.0018396,-0.18410489,2.1058116,-1.0812359,-0.4079262,-3.986658,6.421522,3.2638998,0.5930608,-0.7754368,4.0521502,7.1346254,-3.035343,-1.4128232,4.0832744,0.08255306,-2.4033544,-2.1659758,3.6456172,-2.1183798,2.3038127,3.5564778,-4.6857247,3.2221358,0.75268686,-4.604793,3.8861172,4.56203,4.611193,-0.31298387,4.385403,-1.9363308
github/NLeSC/eEcology-SMS-reciever,-1.4591311,-0.59058315,2.949129,1.9798056,2.7245855,-0.21667744,0.99750936,-0.0037961525,-1.5577096,-0.90415907,-0.68593276,0.121683046,3.0834663,-3.1873703,-3.8517647,1.049336,-0.6122564,-2.1059833,-1.8584793,0.7135834,-0.11386859,-1.3935304,-1.36918,-2.2846608,0.9102765,0.3805991,-0.4020222,1.0429788,-0.0019866624,2.3972073,-0.13003094,-1.3245974,-0.28656834,0.7586372,-0.6327169,-0.016750759,-2.9906466,-2.2239273,-0.093946,-0.36705732,-1.0366045,0.018222505,0.7904365,-1.2751805,-1.5358553,2.2967231,-0.4781332,-2.0520842,2.966134,0.826756
github/NLeSC/case-law-app,-0.8143467,1.5968804,-0.5262344,-1.3142024,1.0880121,-1.5537888,-1.0027105,-0.261839,-1.1157703,-1.7163656,-0.40350795,3.776658,3.0791082,0.25065854,-0.81009793,-1.905225,-0.88269395,0.6715877,-0.74700314,-0.95657396,0.5046292,-1.9307567,-2.1722746,-0.9784762,-0.6759324,0.6972303,0.24823558,-0.6535795,0.36265516,3.0311375,-0.3321384,0.7090667,-0.17001806,-3.4843018,1.807088,-0.013422014,-1.9412323,-3.389527,-1.5948042,0.58841425,-1.6959671,2.3565078,0.792777,0.8103949,-0.88726604,1.3325547,0.108929396,0.09644827,1.0075955,1.6008549
github/NLeSC/eAstroViz,0.55911803,1.6781644,-0.5165149,-0.1854359,-0.99350077,-2.9279833,-0.29948375,2.517992,0.47196004,4.183162,2.2781672,-1.097275,-0.029539047,0.21814822,-0.95335835,1.2737011,-4.146923,0.21887831,-1.3721637,-1.5678651,-1.12926,-0.099078566,-0.33205926,-3.495709,-1.1407284,-0.6454607,0.98136187,-0.7446362,2.7978246,-0.70014447,-1.189627,-0.091290355,-2.6439784,-0.5546909,2.9719565,2.7801447,-2.9977982,-1.3850238,2.0778,-2.9071393,-2.4949603,-0.53746945,-0.28090394,1.325774,-2.4200842,0.33235374,1.5839267,0.8360991,1.7162316,0.6114907
github/NLeSC/compressing-the-sky,0.9820699,-2.4265125,-8.31882,-3.701628,1.3365453,1.8506331,-4.3810287,-3.4692197,0.7614074,-0.35847336,1.9764136,2.3009613,-1.2226518,-2.8717918,-7.8173146,-1.3251983,-4.62606,7.137141,-3.2418005,-1.6907958,-4.028445,3.4857824,-2.9211516,-2.4274845,-2.1855345,0.8813242,1.3168439,-3.564153,-2.1342697,-4.1102743,2.556671,1.6978778,0.74423563,-1.327313,3.8587523,-2.4079509,1.024718,-4.061486,-4.812919,1.8969365,1.799366,-0.3941556,-2.4649892,-3.925983,-1.9472251,2.8118303,0.6471708,-1.6444044,-1.8584089,-0.4810033
github/NLeSC/ShiCo,-0.06433805,0.040602673,-2.9204006,-5.3585105,0.17636845,-0.91339135,2.5521176,2.2239516,0.4811821,-0.699621,-2.0850172,3.256269,6.57985,3.0229008,2.1643949,1.4393369,-3.1612484,-0.14374775,3.0457098,-4.125091,-3.1672022,1.9618188,-2.4764981,-5.0908594,0.37706712,2.2408774,-1.6202072,0.423978,4.797502,4.1637836,-1.7605053,-3.5518763,-0.48300585,4.923774,-3.4170651,-0.30798364,-0.06468237,-3.3058896,-1.5837206,-0.14883302,-0.91270643,2.2523682,-0.11498454,5.977392,-3.797683,2.8658323,0.73119557,-3.6661685,5.861455,-0.54037464
github/NLeSC/pycoeman,0.59664464,0.4089128,2.8494918,1.053173,0.78134537,3.8041542,1.3282539,-1.1897948,-5.543762,6.1256237,0.57270914,-0.7910579,5.256242,-4.2871747,2.9842575,-3.8228176,-4.8516455,-3.335029,-3.624765,-1.3186702,-1.2329886,0.13913202,-3.38158,1.0605372,1.3783118,-3.2331088,3.534291,-2.2354674,-0.90301186,-0.87125015,-2.3846092,2.3812997,-3.9720788,-0.79987025,2.778684,2.740566,1.5626286,-3.0450876,-1.5209149,-0.000111016256,1.7210537,-2.685301,-3.928714,-2.5017192,-2.6160345,-0.58359796,-0.87112874,-1.0846063,6.5253673,-1.6958601
github/NLeSC/OCTSegmentation,0.12709567,-0.6465913,0.59272534,-0.35078165,0.24099657,-0.14145075,-0.27594978,0.14036007,-0.40050468,0.28782701,0.43095967,0.50064445,-0.0508936,-0.009535252,-0.19552174,0.3089894,-0.07918399,-0.06295242,-0.47715333,-0.26438686,-0.44193444,-0.3449466,0.49065748,-0.2814784,0.13154085,0.2874373,0.39783895,-0.76902366,0.118828125,-0.63555646,-0.09660814,-0.006047981,0.39562917,-0.53155303,0.25024742,0.70333904,-0.1499181,-0.48468822,-0.02149952,-0.22018448,-0.2977934,0.07786871,-0.41617593,-0.044228017,0.015760574,0.38611212,0.20814903,0.3829782,0.82051486,-0.15764187
github/NLeSC/ahn-pointcloud-viewer-ws,-1.4330302,-2.3549979,0.32777384,1.0574011,1.1344397,-1.7781194,-0.3790738,-0.32374188,1.082459,0.5673422,-0.34955138,-1.2595595,3.455305,-2.8782768,1.3315341,0.21161513,-1.3919842,0.73871315,-2.1048744,-1.2023394,-1.9493438,-0.21058795,-1.3218884,-2.7758281,1.6577585,1.2501141,-1.4620286,-0.50682247,1.1162313,1.2134238,-1.3137139,1.0763896,-0.31610534,-1.2994249,0.44885632,-1.4145995,-1.7942644,-1.0719237,-1.1543301,0.08934305,-1.4827709,0.86363,-1.417384,-0.64367485,0.2458532,2.1464748,1.3873461,-0.68365127,1.7682322,0.06749433
github/NLeSC/osmium,-1.1401825,0.6155734,-0.5177501,1.804646,0.90126926,-2.6496806,0.9061497,3.2214258,-3.515062,2.0761564,-0.00034624813,-1.2335851,3.5560262,-1.7693378,-0.6033261,-0.028716745,-2.1546166,-2.017743,-0.45755392,-0.45343143,-0.4222561,-1.5695772,-1.6316035,-1.8844675,4.9309382,-0.4888267,-0.80182177,-1.5447325,2.0200877,2.716367,0.3194512,2.7888231,-0.180065,2.8736887,-0.92137194,-1.9037682,-2.8720622,-1.8167672,1.0190339,1.5425531,-2.8446927,3.6713047,-2.6441963,-1.0938836,1.1233109,1.8633075,1.6497657,-0.5322235,1.6853098,-3.365982
github/NLeSC/xenon-grpc,-0.49401078,-2.2885923,1.8777553,0.6786741,0.20278078,-0.80107075,-0.84980935,1.3563533,-3.1641364,2.4126825,-0.06254615,-2.4646256,3.1884625,-2.4606636,0.26946318,-0.784788,0.24972656,-2.571502,-4.016257,-0.06339013,-0.43764684,-3.1414895,-1.8874855,-2.1570108,3.6726716,0.7683856,0.15034191,1.4055185,1.3590032,1.9275222,-0.53452647,1.9300345,1.5455486,2.4880376,0.39222458,0.7117905,-0.7163583,-2.6760006,0.088894404,1.9525571,-1.2622478,0.21656115,1.02409,1.7131104,-0.2953112,-0.4707543,0.42582014,1.1328962,2.4668286,-0.83283675
github/NLeSC/eEcology-script-wrapper,-0.55551124,-1.5451636,1.7986462,1.540749,-0.28660625,-3.0094779,2.3658302,-0.25098047,0.061683945,3.504744,1.1961162,-0.76456755,5.6130195,0.7598709,0.6726757,2.4468052,-2.3611407,-5.017277,-1.9918609,-0.5279455,-2.787955,-0.118694186,-1.0534999,-3.98861,0.48559022,0.51043856,0.87663317,-1.6925718,2.0023923,2.4165406,-0.48665932,-0.19312938,-0.7238147,0.068676025,3.2540433,-3.7207673,-1.4836093,-1.9239936,-1.0190424,2.258682,-1.7670921,0.7394294,-1.210243,0.16211069,-0.6306447,0.6657604,0.23473468,-0.50422335,1.2627206,0.64119345
github/NLeSC/boatswain,0.95214355,-3.8837237,-0.86029696,-1.3325732,2.275278,0.45408976,2.7269087,4.1210523,-0.42532504,-1.2032608,2.6040576,0.71462685,3.999071,-2.157708,-1.272995,-2.4536483,-2.7909138,-4.652621,-0.8732596,-2.164042,1.2712926,1.812447,-3.4690087,-2.1276257,0.17748119,0.8186741,-0.6918782,-0.9554444,-0.10957434,-1.6624761,-3.0282946,0.8437969,0.801643,0.36236137,4.2300096,2.937308,-1.9392575,-3.6951668,5.0710387,0.4159512,0.621452,-0.6948458,3.1683478,-1.2647501,-0.069918394,-0.6668086,-3.5562115,-1.8436584,4.182828,-2.948051
github/NLeSC/structure-from-motion,5.3774543,-7.553491,1.3859079,2.6457546,-1.9069275,-2.2516634,-1.4643234,2.882251,-0.562673,3.2800572,2.100774,0.43906793,1.0841829,0.9650448,-0.24051435,-3.1501243,1.6557245,-0.8463767,-0.5525578,-2.8284433,4.0105543,1.1021749,-4.8423257,-3.9400282,-1.1542217,0.6600139,-1.7464854,-1.7788117,1.7835749,-2.7392998,-2.106773,2.8872254,0.3575623,-3.149754,2.6565106,0.2199878,-0.34290522,-4.763712,0.19278553,-1.2806187,-0.3261131,-0.83356816,-1.1459014,-0.15696965,0.79688936,1.058927,-1.7207998,1.2624809,0.91602623,-3.8257918
github/NLeSC/eEcology-Classification,-0.15052705,-0.21229792,-0.07955227,-0.09585039,-0.029824778,0.22409433,-0.084747255,0.2639557,-0.27769375,0.08873807,0.06496968,0.04871463,0.2457348,-0.0026792164,-0.16821663,0.0828899,0.17380528,0.1746909,-0.15989263,-0.22531107,-0.14908193,-0.045952138,-0.008821657,-0.2557914,-0.009106072,-0.036810406,-0.041250467,-0.2788341,0.014278059,0.21762697,0.23275301,0.1063631,-0.19662853,-0.20513776,0.18146507,0.17363165,-0.0783544,-0.217809,0.10915799,0.021575972,-0.18103184,0.22047324,-0.085136406,-0.05413128,-0.0561947,0.008647701,0.23853825,-0.068221055,0.42893115,0.00033834073
github/NLeSC/baklava,-0.3002701,-1.4978759,1.2439834,0.015855148,1.7365286,0.8299304,-2.4432573,1.9871235,-1.8578541,0.7091455,-3.2200217,1.0814046,4.082019,-4.498275,2.422215,-2.2905574,-1.0105734,-1.6065036,1.2072691,-2.0323434,0.8832415,-0.47040796,-1.491423,-1.8615961,2.0217636,-1.6560264,0.5175046,0.7012035,0.5312663,2.6014292,-4.020675,-0.99281865,0.0017274295,-0.6519117,-0.4783259,3.580672,0.05354279,-1.4944385,0.025183108,3.3819158,-1.5209396,-0.26504296,-2.3593924,-2.2489307,0.67532545,1.3694998,1.6702338,-0.73003143,5.31773,0.8482118
github/NLeSC/PattyAnalytics,1.9314576,-8.027298,-1.6491675,-0.62504876,0.1986372,-2.0145109,0.29937217,1.6331247,-1.2016364,0.16357237,1.3889828,1.2004297,-1.1531416,3.1987169,1.8146218,3.3734388,-1.4601051,1.2558194,-0.32405293,-1.5353596,3.0787253,-2.770895,-3.741704,-4.261963,-4.31481,-1.9612656,-0.7180556,-2.1000764,3.2837684,0.5249181,-1.0591637,1.5624455,-0.9651722,-0.025162354,-0.44768128,0.96645474,0.44573805,-2.6774821,-1.7830037,-1.7209635,-3.3112879,-2.5654871,-1.7062395,-1.6286548,0.6749646,1.1104962,-1.490258,1.6434141,1.3352281,-4.928825
github/NLeSC/root-conda-recipes,-0.78125906,-5.730159,-0.4536947,0.87514687,0.4157095,4.331138,-1.3018203,2.5698774,2.3429997,0.5809047,2.276861,-0.7723596,1.9947455,0.8706904,-0.34849077,2.114326,-3.8527477,-2.2132938,-1.5124142,0.060017917,0.035852235,0.48766732,-0.5362392,-5.3796487,0.78419024,2.09104,0.2475596,-0.66732866,-3.3189096,-1.7848196,-5.8381453,7.553168,-1.346245,-0.0025666142,0.1941208,6.808381,5.597825,-4.023355,7.7742734,1.814587,-4.072622,-1.5184175,0.7773068,-1.0536206,0.6243408,0.7837975,-1.3668466,1.3532959,1.3201064,-0.77721417
github/NLeSC/esibayes,-0.69612986,-0.630422,-0.35328627,-0.2288499,0.20077136,0.12798914,-0.4060514,-0.19525237,0.011494678,0.4042852,0.05950096,0.88027996,0.40405703,0.581631,-0.1394482,-0.32320645,-0.038753297,0.30256626,0.042882144,-0.2505159,0.030069783,-0.3130634,-0.4082097,-0.7116097,0.0412598,0.31242532,-0.30834115,-0.6784015,-0.01787332,-0.22531228,0.06934489,0.47789845,-0.061850738,-0.74056125,0.17225535,-0.2685147,0.04070834,-0.6081083,0.52129227,0.12809147,-0.72068435,0.09030563,-0.87426263,-0.035520833,-0.2265977,0.2639262,0.58024687,-0.47130737,1.243262,-0.07219896
github/NLeSC/MAGMa,-0.049404502,-1.9609544,3.2817225,1.6909099,4.262828,-7.0362916,0.3199023,2.3967507,-1.059256,5.961868,-0.47105494,0.7472352,2.300298,-3.5871572,-1.2008897,-2.4600322,-0.48001787,-1.2109593,-0.041294403,0.31444478,1.682486,-0.64715636,-2.4233472,-3.119303,2.3726332,-0.877469,-3.773421,-1.0538241,3.879729,-0.65467566,-2.649407,1.7847054,-0.5764192,1.5356716,1.7602158,-4.1124077,-5.402597,-3.5576298,5.348053,0.08775207,-2.1210892,2.9779239,0.11307553,-1.0212922,-0.567023,2.7327797,0.3923292,-2.9514923,1.9889241,0.8049016
github/NLeSC/xenon-cli,-2.2925348,-1.0093113,0.82584584,-1.1067057,-0.34107563,-0.6190991,1.5206072,3.335972,-2.1611018,3.4088275,4.0084662,-3.5841565,4.731597,-4.238625,4.543961,-2.026478,0.7287127,-0.7045483,-5.131538,-2.0154872,-0.19887869,-5.252824,-4.199943,-1.9681345,5.5202656,-0.6128805,2.51699,1.3633924,1.4486446,0.85981697,-2.7577238,2.2492654,1.7055918,1.2056811,-0.3754819,-0.11941828,-2.8801231,-3.9975867,1.5488796,1.5069882,-0.8073437,-0.44188622,1.6864827,-1.5772003,0.94149053,0.7561817,-2.9877338,-0.31912604,3.7108853,-2.3755255
github/NLeSC/spot,0.11488711,-2.7570963,0.73032224,1.2414763,0.4753964,-0.82999504,1.0696543,0.6870647,-1.2079138,-2.1533413,-1.2714118,1.4171259,2.0019937,0.2752001,-1.9080086,-1.7907637,-0.6500627,1.3541719,-1.9356371,-2.4383502,1.3760383,-0.3886302,-3.0380576,-3.8685765,-0.20693904,0.66891825,1.2697,-2.7370346,0.8880257,3.0485978,-1.3843542,1.2843299,-0.03533465,-3.0612066,-1.7593288,-1.2427639,-2.8889875,-0.61645967,-0.44093636,-0.5178269,-3.3025851,0.42279062,-0.4576731,-1.5424172,1.1020437,3.0673246,3.2289805,0.39557424,-0.44394532,2.5676703
github/NLeSC/docker-couch-admin,-2.2860177,-0.8116983,0.9769998,1.7138675,1.2935344,-0.62863886,-1.2140511,1.0452269,-0.25177136,0.0070048105,0.61279255,-0.7714505,2.012642,-3.293071,-0.4368015,-0.6284108,-0.08921906,-0.025719881,-0.4211013,-1.575816,-2.5115142,0.30834734,-2.071287,-1.911244,-0.19107746,0.17827018,1.7971882,-0.6810449,-1.4208596,3.1842782,-1.5374869,0.56419414,0.13907239,0.50628054,-1.4237267,-0.73426276,-0.40063405,-2.5926242,0.0046376176,0.78978616,-0.48531446,-0.07928209,0.295843,-0.46823427,0.93072546,1.5063047,0.47094738,-1.0137309,2.0879803,-0.7704358
github/fitbenchmarking/fitbenchmarking,1.2455181,-2.6658058,2.9166718,-0.41739497,-7.0028496,1.5481192,-4.6701684,1.5111464,1.58213,4.3959513,0.30612636,3.8054852,4.9926167,4.488089,-2.5879085,2.8480947,-2.1923258,2.4722698,-0.9137695,-6.984281,-2.4647293,3.4029331,-0.12946253,-1.9969771,0.8143614,1.25585,-0.9064313,-0.4785355,-4.927497,-0.97971517,0.82766664,-2.6135335,-2.883153,0.19310015,3.0230775,1.3382624,1.9022025,2.536855,0.17628823,3.7084255,-0.54932046,-1.0919446,-4.8949523,2.397125,-4.816766,0.33396775,-6.503898,2.0671585,3.2739947,-3.3837383
github/david-barnett/microViz,-5.249165,-3.0079849,-1.8793514,-0.46757478,-3.8093927,9.223446,6.0246587,5.7052107,3.801634,-5.098811,2.147241,6.8056664,-0.30158186,2.952639,0.2656912,-0.4190483,0.36527538,3.9331295,-2.9696777,-1.462983,-0.3430785,1.0724766,2.7939513,-2.4456637,-2.7235355,-0.3490052,-1.3468075,-3.2477212,-6.1146297,1.2116618,-1.6825601,3.063497,0.21958366,3.1441648,0.9546914,-0.26596785,0.6486166,2.0228064,6.4363117,-2.285886,5.314786,-1.967449,-0.38287365,-2.2753587,1.328492,2.6076128,7.9475355,2.0729434,-2.1821027,7.869032
github/amanchokshi/EMBERS,1.4374738,0.16728692,-0.772395,-0.29035696,-3.1319008,-3.121051e-05,-1.5700985,2.153294,-2.6991515,0.6533016,3.233403,-5.872505,3.6187305,0.4080414,-0.50587684,2.145104,-8.486545,1.0860581,-1.7183627,-3.9380336,0.73342264,3.3471258,-3.1458843,-2.4652781,-4.165491,-1.1745496,-1.7773049,1.6424534,0.8503173,-4.5121703,0.32228765,0.18219224,-4.751283,-3.0955467,4.81981,2.2079735,-4.1236467,-0.8135603,0.91539127,-2.230665,1.4680202,-3.1769457,-3.950503,1.958711,-0.72139895,1.6714323,3.977364,-2.0706306,1.0889859,0.78705025
github/ci-for-science/self-hosted-runners,-0.058371264,-5.920972,4.0946774,-0.5500266,-0.30324563,-2.0042942,-0.60940826,5.050472,-2.2061698,2.2902944,-0.9734207,2.4728248,5.4988856,-9.436151,-1.7788471,-2.3051283,-3.0735672,-4.3890953,-2.581608,-4.3661094,3.7653883,4.077345,-1.5360041,-4.019029,1.5878634,1.2106913,4.718843,0.843855,-4.550104,1.7173737,1.0797926,-0.26316226,-1.9021051,-0.7667631,-0.8802321,2.5570633,0.86033374,2.4975295,0.6379983,3.9334333,-4.471786,0.41726825,-1.3635983,-5.3819847,1.2785923,-0.924191,-1.5763546,1.5218465,4.764814,-3.2914984
github/WelbornGroup/ELECTRIC,3.377939,-1.7853446,-4.328599,0.36033103,0.15539993,-7.0989685,-3.5516887,-2.1209598,-0.040614434,6.388553,0.17374882,-0.017790664,3.2038534,2.1550229,0.31973198,-2.2774305,2.2016745,0.3081648,-0.57452226,-3.4919753,0.5718818,-1.5128984,-1.1214314,-1.0976036,0.124157295,-4.7880883,-0.87704515,6.6420174,3.2993307,-4.3178945,4.147561,-0.9886454,-3.9067147,-2.3730376,3.8219326,-0.88342506,-3.9197822,-2.2769113,0.3092232,-1.7434185,-5.2240934,2.7699888,-4.6970363,-0.4317598,-2.6950893,3.808604,-6.2610607,-0.49933612,8.090349,1.0733145
github/meta-logic/sequoia,-0.61238587,-0.5916901,0.053854052,0.21324232,-0.27554008,0.26700014,-0.19565426,-0.43651423,-0.3616691,-0.13247779,0.69309306,0.81458205,0.59527844,-0.23233767,-0.55108094,-0.28654033,0.94859695,-0.32977876,-1.1427023,-0.85150754,0.1447152,-0.039450422,-0.52066725,-1.6711175,0.20270525,-0.68645996,0.052759472,-0.893031,0.83484054,1.0111103,0.5605453,0.12401652,-0.74898577,-0.9633005,0.15119092,-0.076488204,-0.32790774,-0.6769617,0.6757689,0.2629711,-1.2524189,-0.3750345,-0.081916116,0.42302805,-0.29550254,0.41786963,1.1291292,-0.27679873,1.9924576,0.26223817
github/mfruzan/HaploMaker,-1.4056382,-1.9802176,-0.28725585,1.9245632,1.4130408,1.8880365,0.59288806,0.85725063,-1.7942977,2.6529431,0.39852226,2.2598968,0.58257586,-0.05207646,0.54021806,1.1082612,1.0658225,0.13485482,-2.3219442,-0.16752055,1.2354867,-0.2686496,-0.2185792,-0.46591908,1.776584,0.2375642,-0.13377912,0.44305676,2.2275717,-0.5486592,-0.56562376,-0.27126357,-1.9171747,-2.5417838,0.8094502,-0.8552663,-0.7984967,-0.6824822,-0.58269876,0.020031571,0.9239442,-0.48584354,0.83436173,0.3407975,1.4205438,1.633849,1.5334957,-0.5815477,2.46804,-0.7699718
github/GooglingTheCancerGenome/sv-gen,0.13095103,-0.97807366,1.6646278,-0.95341206,-0.23253147,1.7814817,-0.8142254,-0.734545,-2.133685,2.4030406,1.6457641,1.0256937,2.708879,-0.7944308,0.7959035,0.029314484,0.69369674,-0.8988168,-2.2637799,-1.0754515,0.6721884,-0.058901865,-2.6601481,-0.30210593,3.7297947,-2.3569117,0.9576973,-0.08415976,1.6137753,0.99632525,-3.287074,-0.8273251,-0.63150674,-1.2911533,-0.8089293,0.927991,-0.07180462,-1.7020012,1.0041897,0.90094876,-0.7870862,-0.34043622,0.66985035,0.038871106,1.7712121,1.1183752,2.2905931,-0.20738654,0.64221585,-1.0483103
github/GooglingTheCancerGenome/sv-callers,-0.89964384,0.45112997,2.9708347,-0.8327945,-0.100101866,2.5226672,0.44651607,0.2018233,-0.7453173,6.10772,4.7419047,0.87386817,1.5624851,-3.567667,1.1691939,-1.4610485,0.17521083,-1.9822792,-3.2643065,-1.7580712,1.8045962,0.72068506,-3.0933003,-1.0840341,4.660735,-1.9294107,-0.03779562,0.6306372,1.5942049,-0.20097047,-3.3712113,-1.0073676,-0.5905432,-2.373739,-1.6661509,1.6153569,-1.294045,-2.249062,1.2256114,-0.29000875,0.795552,-0.9481177,0.9766712,-0.78952026,3.402157,2.2446072,3.3967996,0.24525058,2.050796,-4.6752024
