,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
github/ropensci/bowerbird,-0.31643587,-0.4884893,3.8871942,1.7867253,1.060591,-1.265743,-0.38288683,-0.37344408,-1.7963319,0.42565006,-0.59773767,-1.7328391,-0.018101001,-0.85084665,0.5210227,3.8535452,2.366449,1.1900496,0.5088698,-1.5265096,-4.0693336,-0.89476573,1.904352,-1.5378684,2.4422944,-0.28851518,-3.0346162,-2.8314238,0.6037439,-1.3913945,0.759061,-3.8755064,3.3728602,-0.22779444,-2.2924893,1.8260791,-1.1962861,-0.076878734,-2.5111737,-1.0707961,-0.301275,-0.93096614,0.21746168,-2.0482137,1.816111,0.37195864,3.5573514,-0.5715502,2.3961592,2.1298978
github/ropensci/vcr,-4.206042,-1.7704897,1.6111171,-0.7949994,1.6064206,-5.1459055,-1.0687706,-1.183025,-5.526691,-0.2709356,3.5414662,-2.48393,1.4452016,-3.775943,-1.7650656,0.7303323,0.7388615,-1.547427,1.88213,-0.9472379,-2.7562816,-0.86790544,2.3158238,-2.6818457,1.6466558,-3.8464203,3.2355068,-1.428594,3.156142,1.583121,3.283262,-4.5419545,5.954235,0.96122205,0.9277755,6.0328827,-4.0855436,1.0071701,-2.3740468,-1.5382731,-2.5156903,1.369656,-4.3760858,2.4609601,-3.2065995,-0.84665775,3.3611007,3.2927325,-1.0545514,0.07626384
github/ropensci/bomrang,2.225781,-1.6375706,3.2101576,-0.14191957,-1.4971904,-0.62670845,0.198489,-4.4338207,-2.603263,2.6134036,0.25962558,-0.5592148,-1.7321825,0.8957395,0.59196174,1.6847979,2.954573,0.8067826,-3.0896933,2.6957443,1.2457138,-3.147126,-1.031875,-3.7020357,1.9591606,-3.1400566,0.6139051,-2.434342,0.53915006,0.2328596,2.48969,-0.51346827,4.306701,0.10794683,-0.3569224,4.6129217,-0.67109275,3.6223285,-5.852023,2.1319227,0.4491584,1.3851154,-4.63485,0.7664876,2.714635,2.7152994,1.7814089,1.1842394,1.84508,3.0532596
github/ropensci/getCRUCLdata,3.0714536,-0.2806781,2.7048047,0.2426348,-1.7677702,-0.2616106,-0.36774588,-1.6006236,-1.2663949,3.0812895,0.3735646,-1.4609846,-4.2976418,0.78940785,-0.79993075,2.1067173,1.606835,2.4242938,-1.7936052,-1.3246673,0.9268514,-3.0520504,1.0700754,-1.4088769,2.9304504,-1.1369795,-0.42135605,-2.5714116,0.7850924,2.2486198,2.312572,-0.636511,5.1879845,-0.6967023,-0.35205042,4.003563,-1.8313484,0.35774407,-3.7589095,-0.42997995,0.6058912,1.2672433,-2.2095191,-0.8961993,1.8626218,-0.40108955,0.5952232,0.08581952,2.3831694,-2.2905698
github/ropensci/cRegulome,0.5405368,2.0553875,-1.579374,-0.3479295,-2.585334,0.6219775,-1.0887263,1.0075486,1.0597867,-1.3052782,-0.8564679,0.122081526,-2.5644615,0.6455913,0.38534844,0.8156245,-1.0070442,0.97257084,0.11568221,0.68213934,-0.2710651,-3.0199013,2.2760687,-3.9601939,-2.1700284,-1.23536,0.5425361,-0.010115779,-0.6149962,-0.68317103,1.1735415,-1.0076767,3.4636958,1.9095912,-1.4199345,-0.20202076,1.7168735,-2.0264919,-2.1799197,2.3066533,-1.8817374,0.59755665,-2.503419,-0.082722016,0.14543585,-1.1617379,-0.08114362,-0.78772426,0.5551523,3.1119719
github/ropensci/rtweet,-4.337597,-7.0473394,4.7840834,5.070287,-3.7881806,-4.0928755,-4.319976,3.9555433,-2.8223693,1.7080584,5.69593,-0.57432365,1.5979071,-0.066516854,2.5675774,-1.4303848,-3.3085718,1.1665944,2.738484,-0.05624523,-3.2259946,1.6865844,-3.059689,-2.3863852,0.22584186,-1.6453997,-2.6548777,-0.70190775,0.2622663,5.058263,-2.9040792,-5.7465515,2.1942327,2.318198,-0.919949,3.1853178,-1.5327351,4.9252777,1.4737887,4.1707044,-3.2872736,0.17936,-3.1760857,-1.373834,5.2799916,0.482656,-1.0744051,5.3771157,1.4959656,1.8137374
github/ropensci/rusda,1.9257754,1.1918038,-1.5044605,0.9871689,0.7810631,-0.58172846,-0.17934822,1.0295323,-1.4716249,-0.91150296,0.5402997,-0.7685189,-1.765191,-4.0743437,2.799157,1.6637818,2.8262377,0.28350982,0.38972995,-2.1749322,-2.2176454,-1.429181,2.207728,-3.274327,0.23005061,-1.0540999,-1.7667345,-1.5639795,-0.4651137,-0.21010646,2.3204558,-2.0305254,3.5788314,1.2368186,-0.6419409,-0.85069287,-2.6350913,-2.3972912,-1.9473485,0.68003005,-2.343949,-2.712326,-2.1864288,-1.8302624,0.0070844134,0.84303194,-1.9416007,1.584036,-0.3639417,2.479448
github/ropensci/robotstxt,1.4258554,0.4153843,0.9631109,0.2252215,1.3288394,-0.90472984,4.194189,-0.041119725,-0.6980813,0.5917617,3.894032,-2.173434,4.9908457,-0.8385119,0.31855208,-0.47780886,2.279134,1.5616369,2.534072,-0.002601812,-1.9767011,0.529529,-2.593614,-3.1957164,1.9679554,-2.5970452,0.38249353,-2.3425145,-1.0539414,2.2473536,-0.21727048,-1.9384637,4.4090734,0.028374868,-1.4205337,5.2255144,-4.3985105,3.297269,-2.1077828,1.2163023,-4.486597,6.295582,-5.108534,1.3916581,-0.594642,-4.186507,-0.11937636,0.90624213,-0.7237258,-1.1167336
github/ropensci/DataSpaceR,1.2957935,-1.9823872,-0.19388771,-1.5611476,-3.6680443,-1.8052903,-2.1791732,1.9519837,-0.4418144,-0.45395488,0.38297728,2.741455,-4.335084,1.071753,4.0911856,1.616339,2.7969644,1.2082083,-1.1345664,-1.6240638,-0.17326799,-5.06515,3.5452173,-5.1728873,-0.3790818,1.0331513,2.6264367,1.1749532,-2.9910707,0.3891056,3.837553,-3.711716,4.9174724,-0.18817355,-2.3384914,1.8370647,1.2243007,2.1506367,-1.6043154,-1.1160328,-1.2844504,0.9306351,-1.8448006,1.1354517,-0.49453142,-2.4905157,1.8217489,-0.068352506,2.1861684,3.2537212
github/ropensci/rnassqs,1.0361687,-3.487646,2.7917583,2.0149546,-0.8943671,-0.36791083,-1.1786541,0.6955033,-2.812094,-1.7848133,3.4937305,-5.0344863,-2.4459782,-1.0098408,2.4023867,0.3551408,0.7141893,0.4665551,-0.9991055,-3.3409605,-2.1997607,-1.58744,3.4714568,0.3366405,2.5813527,-0.98671573,0.2423288,-1.8062048,0.29805735,4.6947966,2.4817548,-2.491246,3.0189214,-1.4500687,-0.03903574,3.7473276,-1.3904008,1.7179229,-2.774185,-0.7743244,-1.5583388,-1.2986531,-0.5092091,-2.505938,1.1877968,-1.4549872,-0.5787928,0.38208282,5.110422,0.854074
github/ropensci/charlatan,-3.7612875,-0.7624565,1.5642066,1.1683582,-2.7106733,-2.3691907,-2.3028655,0.7077951,-1.8607863,0.123291194,0.72763014,-0.6067395,-3.194272,-1.9766252,-1.0491471,-0.7162076,0.49550155,0.05297984,0.07510433,-1.0967933,-5.466251,-2.9901412,0.8616111,-0.951699,2.2727418,0.07573168,-2.7985659,1.4479536,-0.9422187,0.37827063,-0.7981164,-3.4830782,-0.71929073,-0.19847228,-4.0046663,2.4946759,0.44906425,0.31843105,2.0500078,-0.66469026,-1.2379153,-0.41574416,-2.4296567,1.0175745,0.8464467,-0.18319283,0.15673283,1.425195,1.7542646,0.8513815
github/ropensci/riem,-0.4795941,-0.7784404,0.85901314,2.0941997,-1.485723,1.0090474,-0.7070081,0.14839342,-0.2974422,0.01753941,0.074328326,-0.04441371,-0.12064565,-0.20036413,0.5158104,-0.10149586,0.64043677,-0.0025726587,-1.2101712,1.4076895,-0.6541924,-0.90647376,1.0157224,-0.2329237,0.41525006,0.12205171,-0.81231284,-0.77795476,0.20454971,0.63069576,1.1769516,-1.2108536,1.1071388,0.52810764,-0.5130788,1.6755723,-0.87872434,-0.59706813,-2.0453985,-1.4870545,-0.6711639,1.0890616,-2.4195933,-1.6551341,0.99718803,0.16393524,0.6176333,0.34982193,1.262837,1.8646266
github/ropensci/cde,-1.0178429,-2.5305004,6.732883,2.5044098,-3.007997,1.5089982,2.0426466,-2.131909,2.2900429,1.5264834,5.2209272,-1.2807689,-1.8187245,1.8608731,0.0048159547,0.55264986,3.891841,4.490462,3.0877745,-1.9832685,-8.177137,-3.2104177,-1.2645519,-8.14497,0.4730228,-4.5934687,-2.233709,-3.0043118,-6.108987,5.9425015,1.2049991,-2.9451957,3.9719174,-1.178383,3.7278252,4.1621065,-1.1558597,-0.70355487,-5.450068,4.951579,1.8640182,0.055010077,-2.1346204,0.6956874,5.3740125,-2.1800363,-0.4577889,-0.6869969,3.9862003,-1.3912604
github/ropensci/geonames,0.6958466,-0.42298666,0.21525234,1.0897299,-1.2297244,-0.28217202,-0.7044235,0.69223183,0.13799523,-0.7724943,1.0316467,0.4327177,-0.13861373,-0.43359086,-0.06201042,0.4100029,0.40531087,0.2653075,0.3288897,-0.15655518,-0.8748131,-1.1575757,-0.4028183,-0.3371225,0.69912624,0.14466733,0.0726774,-0.32923415,-0.9927673,0.28903162,0.4555038,-0.38996276,0.7620674,0.99514157,-0.14447448,0.7188215,-0.64970404,0.80703884,-0.049836777,-1.0879822,-1.3147992,0.79998136,-0.91966987,-1.1674933,-0.7200243,0.658767,0.2742518,0.28353617,-0.002695337,0.69204444
github/ropensci/ritis,-1.8045716,-0.2067879,-1.2952465,-0.43961433,-2.3487887,-1.0938464,-2.3545215,-2.5367687,-1.3011146,2.2947748,4.828494,-0.82529914,-1.6381164,-1.0266093,-0.39974207,1.7184045,1.5581639,1.8287468,1.5154691,-1.3460647,-5.0830193,-1.9946498,4.055352,-1.3670356,2.4920046,1.1239158,1.0312418,-0.5674635,-2.2761228,1.7834744,1.4312693,-3.3011525,0.52907014,1.4510465,2.1428688,2.475446,-1.9447612,-0.8952482,-2.7384007,-1.2913897,-2.3647695,0.599094,-2.7538896,1.4302205,2.1320877,0.078328945,-1.0108042,1.6026286,2.1716678,-0.024516046
github/ropensci/taxizedb,-0.80588585,-1.8418852,-2.8939836,2.9062843,-1.3100113,0.5858047,-2.625176,-5.59336,-0.7898751,-1.3032151,2.5814266,-2.1953752,-2.3475976,-3.692827,0.28400698,3.1356907,0.47149038,0.10256557,0.18590121,-1.2231085,-4.9689593,-1.9719063,3.884821,-1.6124146,2.9797196,0.074558295,2.84204,-2.6001172,-3.0331697,-4.126228,1.7237847,-3.63068,-0.4618605,1.7558845,-1.2687685,2.7039258,-2.0023174,0.3426312,-1.3272655,-1.7170072,-2.97581,-0.4687404,-3.8322437,-0.44161564,3.1367986,2.7632082,-2.4885855,1.9433898,3.405567,0.820531
github/ropensci/mapscanner,1.7973529,-4.8150063,3.1792629,-1.7887001,1.2575908,-2.7855446,0.089254074,-1.356499,2.5150933,1.3951595,0.59799737,-0.7594874,-4.0563555,-2.8968809,-0.77865356,-0.1948918,4.774368,-2.0973277,-4.2358418,0.32915878,-0.7735401,-0.2268001,-1.1626405,-1.6763409,-0.22759408,-2.5139148,-2.5827308,-2.2991722,-3.6114445,-0.40241575,-0.303534,0.6122097,2.9691002,6.269026,-0.656252,2.792059,0.7446001,1.142149,0.59286714,-0.96552885,-3.1705737,-2.66514,0.50747794,-3.3685045,0.60982585,0.46821126,-2.4913201,0.35141155,-3.374235,0.22648475
github/ropensci/rrlite,-0.43643522,-0.9964929,-0.24064027,-0.39808387,0.10394161,-1.1896678,-0.06465595,1.3425378,1.0131896,-1.6003791,0.12937587,1.6365881,0.5002872,0.2976372,-1.5079768,0.31350893,-0.34094986,-0.3893333,0.9175984,0.16075255,-0.7542259,-0.6508645,0.94721526,0.18734065,-0.3348209,-2.2768292,1.0204744,-2.1861923,-1.6132644,-2.481119,2.3840806,-0.7671704,1.7550691,1.3402526,0.3368609,0.9225426,-2.1366801,0.10196587,0.3568171,-0.92055815,-1.5208654,0.69902813,-1.6572231,-1.5214345,-1.0728136,0.9892833,0.106379375,1.1793479,-0.08387357,2.9808264
github/ropensci/rcrossref,-3.471065,0.78844666,-2.2719872,2.7261558,-0.47545373,-1.291547,-0.7671434,0.106674895,-2.307219,-0.07991288,4.737597,-1.2607316,-1.9098139,-1.3086259,0.33269247,-0.025830152,2.1411157,-0.8213733,2.7168152,-2.554661,-3.0880196,-3.971131,3.7344508,-2.225215,0.7627327,-0.48297328,1.5876731,-2.2567246,3.2666497,2.291803,2.8737514,-4.6399474,2.4012725,-0.20200454,0.04272393,3.0592246,1.9883384,-0.019606035,-1.9942344,-3.1602023,-4.48262,0.82361805,-6.8779755,2.7061098,-2.7947428,0.28208378,-2.0269535,1.6109536,1.5365522,-0.7958557
github/ropensci/GSODR,3.0073833,0.24140118,3.6526065,1.7124165,-2.7103772,-1.4427958,0.9168693,-3.1164465,-2.1518643,3.376703,1.6733115,-1.5822307,-4.346053,1.315335,0.4528278,2.2081196,3.5557275,0.8885069,-2.4171636,1.3046749,0.91865826,-1.3976166,-0.4837358,-2.0717802,2.3107908,-2.1799135,0.018738996,-2.837391,0.5372118,1.7474259,2.8149502,-0.99975026,3.8581595,-1.5648372,1.6725903,5.917709,-1.0992578,3.758629,-5.8277106,1.4036788,1.090784,-0.5050092,-3.011453,-0.059557434,2.7148118,1.4240866,1.7626873,0.11846958,3.629182,2.192368
github/ropensci/elastic,-3.2530913,0.5136305,-3.7853825,-0.8417669,-0.62780434,-5.4038324,-2.3309019,-1.49995,-4.040795,0.5024455,4.3748293,-3.1508217,-1.3071966,-3.0502856,-1.3788394,1.4379513,0.33190042,-2.1513565,2.5379882,-1.9188474,-1.737852,-4.5268645,5.0319734,-2.1757634,1.5072359,-0.6947465,2.2039893,-0.9789555,1.1268833,1.628394,4.0828824,-3.211819,2.156096,3.5686035,3.388823,0.53766173,-4.6837187,1.1326013,-0.84045213,0.91823006,-4.988533,2.8703537,-6.1365957,1.0642849,-1.6714524,2.5607564,-2.8168774,0.7390017,-0.27322254,-0.61635625
github/ropensci/cchecks,0.14682642,1.3691872,0.9940917,0.82284534,-0.15114228,-2.2666965,-3.7592902,1.0577482,-0.012047708,0.15876308,2.980174,-0.5254491,-0.39518258,-2.420075,-0.9670952,-0.43160248,1.8510802,1.5608255,1.6938176,-1.7300293,-3.798595,-0.28945303,0.782359,-2.3449082,2.0896826,-1.7118384,-2.8779254,0.9441677,-1.1288755,-0.7639447,1.6062118,-4.1302667,1.3243726,-0.27203652,0.84659606,3.0024118,-0.9402675,2.812824,-2.544485,-1.9202642,-3.4257388,1.6324276,-3.3434143,-3.4927347,1.931403,-0.43355247,-0.70868075,2.104555,-1.1228942,1.0002218
github/ropensci/spelling,-0.86981225,-0.047929965,-0.37900904,-0.80777514,0.59280384,-1.6334445,-0.26052773,-1.3960027,-1.9517634,1.1595275,4.0132866,-0.25441116,-1.5207001,0.45596898,-2.2457616,0.042872306,1.5057138,0.17523438,0.7542001,0.26161784,-0.2196836,-0.18836701,0.4341772,2.2717001,-0.09500868,-3.8950284,-1.6824411,1.0762097,0.48961735,-0.2511514,-0.63333815,0.028457046,3.8483994,1.8999557,-1.4074674,2.055817,1.940741,0.34040022,-0.11254956,0.5863698,-0.48020998,1.8854386,-1.8797705,-2.4909923,1.1239482,-1.5105233,1.2573342,0.6958837,3.4971087,1.6313691
github/ropensci/tokenizers,-0.994319,-2.5389817,1.0051851,-0.09066633,4.877094,-3.8688507,-1.1257142,1.7763233,-2.473791,-2.3987558,2.8916655,-1.0932232,-5.0010686,1.8781339,0.4834692,1.7687374,1.9435894,1.4357889,-0.8329492,-1.5678871,-2.2264612,0.40060833,-2.4123762,2.7474115,-2.1913214,-2.6946824,-2.5486124,-1.9353048,-1.676042,-1.0395961,-4.675072,-0.8811597,2.0120223,4.574976,-2.049479,1.2484343,1.2979752,0.47795302,-1.4979963,-1.1705074,-6.925476,0.6254142,-3.5704412,-0.12928215,0.95988506,-0.6446659,-2.2864344,1.7318115,-3.382423,0.5792666
github/ropensci/rgnparser,0.74281573,0.4994484,-0.72099215,-1.5348251,-1.1957587,0.15440717,-2.1688123,-0.62541986,-1.4836385,0.14533162,3.5237508,0.5250633,-0.81538963,-0.4718851,-2.4582076,1.789635,-0.2718954,0.18980993,-1.8804092,-2.8789196,-1.1037863,-2.2913103,0.42018935,-0.93579257,1.2090521,-0.60346645,-0.6507029,-0.49870846,-0.99679244,0.542381,2.202987,-1.8689233,1.3907077,2.6155405,-0.782409,2.8830996,-0.6460831,0.18995747,-2.1628911,-0.685615,-1.2461897,0.06348505,-1.3483752,-0.8883142,-1.0080445,1.2596632,-1.5274155,-0.41110373,0.4751077,0.68922704
github/ropensci/cld3,-1.1885958,0.24519461,0.93506,-1.1054413,0.47193298,0.16741045,1.634538,-0.32960412,0.53711444,0.7241926,-0.51690894,-0.4267938,-0.32096553,-1.4786141,-0.001669104,0.13589981,-0.25285918,1.4062483,2.0878472,1.6643486,-3.3739872,-0.8986647,-0.092530146,1.5153483,-0.8418394,-1.8848356,-1.1299037,-1.1322405,-0.28081328,-1.133565,-1.0633997,0.16237774,-0.24305144,0.8570926,-1.7977587,2.2394729,0.57647735,-1.7852732,0.039280012,0.34428707,-1.8575872,1.3342371,-3.3511338,-0.39103794,1.0639901,-1.1738901,-0.72636664,0.2052612,0.9383337,1.3410314
github/ropensci/pdftools,-0.13271914,0.9753582,-2.1907341,1.8257545,1.0953997,0.35543466,1.795007,0.7301526,-0.57150453,0.75977314,0.5616106,-3.0972633,1.4020603,-0.8054137,-0.8822904,1.8799766,-0.69847643,-3.2096376,1.5846301,0.33691242,-2.807236,-1.3054588,-0.37276128,-0.53028154,2.2027063,-3.8428435,-2.650167,-4.3160505,-3.430722,-1.357534,-0.76129514,-0.15347864,1.9175677,3.3800929,-1.2361349,2.5660973,0.42916292,0.50487983,1.2706585,-1.1618965,-0.94862854,-2.005702,-2.6479378,0.062339287,-0.3350094,-0.14900678,-1.1248287,1.9536393,0.4395743,0.2615018
github/ropensci/epubr,-0.8018002,0.7206807,1.8370277,-0.4849397,1.9235194,-1.9756145,-3.5803668,1.7870377,-2.8920274,2.278832,1.7476875,-2.2675242,-0.2699589,0.45751438,-0.7577564,0.9316011,-0.38645315,-3.1416674,1.4941111,1.8650476,-1.9034033,0.08962706,-2.0824578,0.47722763,-0.06029534,-1.7290694,-1.7862651,-1.2821708,-0.042518925,-0.47704583,-0.5526501,-0.79633975,2.6310833,-0.1452446,-2.3126726,4.0850186,2.163861,1.5117987,-1.0447705,-2.7027166,-3.5364642,-0.9076639,-1.1851534,0.6728356,0.69056594,-1.5351285,0.57316864,2.8720174,-0.7178052,2.5000775
github/ropensci/sofa,0.2828586,-0.6875852,-1.2460047,-0.7956706,-2.7874253,-0.40853864,-1.0411683,-1.1591638,-2.7327535,-0.9324237,3.5830317,-0.809652,0.07965616,-1.9464347,-0.68522984,0.12812288,0.7588509,0.85240656,0.53971475,-2.9188411,-3.0056243,-1.5501926,4.032088,-3.435588,1.4546974,1.5998251,1.8303155,-0.28195503,0.72487515,1.9169967,4.1885147,-2.111214,1.6401472,2.4490228,0.4642941,2.5644133,-3.379106,0.9304771,0.68750376,-2.8567889,-3.0207725,0.93893933,-3.7211275,0.26996788,-2.686139,0.26913303,0.39590287,1.1666611,2.339034,-1.1257939
github/ropensci/rromeo,0.016798148,0.5831773,2.2656116,0.8445102,-3.3610795,1.8311379,-3.604189,-0.80412436,-2.3377,0.73395896,0.37264758,-0.011957098,-3.0604367,-1.129563,1.0204723,1.0341492,2.96021,-0.2828566,1.7435616,-1.672641,-2.4702191,1.3613515,1.5630774,-0.4389677,0.9695438,-0.9146396,-2.0968974,-0.7433839,-2.896221,1.1940175,0.75534105,-1.703662,4.268164,3.4813592,0.6546291,0.9148144,-0.33237916,1.1222801,-2.8052127,-1.2837223,-0.9752639,-1.6251861,-2.2989538,-1.4328951,-2.0763974,1.618294,-0.14670998,0.16113305,2.9048865,0.15990414
github/ropensci/aRxiv,0.13549653,-1.6880964,1.7152504,0.9127185,-1.7159547,0.048417013,-0.44588372,1.2816561,0.27473393,0.5064867,1.6954422,-0.46993318,-0.49414814,-0.28037724,0.88800025,-0.21209128,-0.19001652,0.9054757,1.419419,-2.6934662,-1.6771258,-1.1761245,0.9635354,1.4425426,-0.11132426,-1.64216,-0.5473653,-1.9529214,-1.6674172,0.42564335,1.0926368,-0.8348549,1.0801051,2.339565,-1.6507337,0.011155984,-0.67885244,-1.3859361,-3.9507325,-2.8545825,-1.473653,-1.23685,-1.6908052,-2.3415625,-0.8032855,-0.13874273,-1.8503165,-0.27125576,1.4310155,0.83042955
github/ropensci/wateRinfo,-0.57716304,-2.1681693,2.304727,1.1602308,0.28150004,-1.248547,-0.822069,0.17220007,-0.8489599,-0.24549027,2.5682673,-2.0039742,-2.6533966,2.3126414,2.9971843,2.1110451,1.3479422,1.4577687,-1.9123409,0.36583772,-3.5590913,0.24367045,-1.1257974,-0.46455625,3.1934345,-1.4063017,-0.36737087,-1.1106861,-0.9831676,3.009315,1.1453551,-2.22817,2.28427,-2.2306864,-1.2649063,3.5708978,-0.5505476,2.083718,-2.404354,0.3847533,-1.8303405,0.17672677,-4.4525933,-2.8669384,0.08810176,0.75348014,1.5919139,2.7252963,0.15300822,-0.19657257
github/ropensci/landscapetools,0.5564257,-2.7076294,0.857117,1.4446245,-2.4094012,0.8648087,-1.0005893,-1.6735612,1.3814219,0.8769246,1.0445161,1.5324594,-3.1720338,-0.9432248,-1.3634008,1.2398956,0.20998262,2.7595496,-3.1071975,-0.44540733,-3.7622693,0.71430403,1.477792,-4.5575523,-0.9122976,-0.9805329,-1.212545,0.32539985,-0.034610722,-0.94157153,-1.4797082,-0.22932428,0.26997158,1.1275035,-1.0573584,3.1517143,-0.40346736,-2.5956426,1.1301049,-0.87348694,-1.0118498,-1.0522096,-3.1865714,-1.4520319,3.2834892,-2.6945443,-1.9460301,-2.4029431,0.27955487,-1.7095741
github/ropensci/datapack,-0.04591181,-1.0098867,0.15548706,-1.4691273,-1.9102201,2.1712403,-0.032000273,2.089687,-0.018213654,0.06841895,0.12637965,-0.8155794,-0.6503806,-0.6205136,-1.5303957,0.43666545,1.1076653,0.18087691,0.44650573,-2.2102911,-1.1977558,-2.0095828,1.1934074,-0.8522458,-0.7357438,0.054819264,-0.33548298,-0.70002246,-1.7955737,-0.58725435,1.252538,-0.48801816,3.7159283,0.808306,-2.3423085,1.5525997,-0.82875943,-2.329761,-2.7360823,0.22175625,0.062108625,2.2726555,-1.7478938,-0.3003461,1.6308053,0.85598904,1.8481662,0.33706912,0.30950594,1.67232
github/ropensci/timefuzz,-1.1674403,-0.41597593,0.21853708,0.99599767,-0.5644943,-1.1929084,-1.2247304,-1.0963378,-1.5529153,0.6416361,-0.1933493,-0.7342078,-1.8796675,-1.1713227,-2.2141576,0.2946441,-2.1730847,-1.4373897,-0.16784972,0.05863559,-2.8955178,1.8233324,-0.73680407,-1.0355113,0.57246804,-0.8883495,-0.27112496,-0.20702751,0.10427667,2.789148,1.2994896,-2.7142847,3.1793783,0.88773793,2.5587533,2.6140554,-1.3364316,-1.0402659,-0.89284426,-0.5329676,-1.8145596,1.5033288,-3.216571,-2.5285285,1.2736746,1.5099206,0.41153347,-0.79126835,1.6513112,-0.5150956
github/ropensci/bibtex,-4.658041,5.845066,-4.3877635,-0.940375,-4.8779483,4.0190754,2.231411,15.185777,0.1467377,8.674804,-0.4549051,2.8464541,-6.3236794,3.915923,1.9697781,-6.2555294,7.4932575,-0.039074365,2.9452622,4.9173956,-8.575727,8.387927,-8.325199,3.975158,1.0576953,4.422418,1.0379515,2.316182,-1.6174973,-3.503143,-1.6934801,-0.5864753,10.209313,0.4419788,-4.6289167,7.515093,3.9442708,-3.4952295,2.0437834,-6.407762,5.000481,-0.07100647,2.5243378,-0.3881745,3.4346251,-2.7035582,3.6678493,0.99746126,-2.815551,0.4352271
github/ropensci/plotly,-0.37832794,-4.595935,2.96049,-0.030618662,-6.294211,0.07093566,-5.040885,-2.714854,1.1182288,4.240015,2.211798,-1.0423558,3.1168644,3.644022,-1.783049,-1.9773368,0.9954239,-6.9638867,0.9269955,0.8115628,-0.6262997,1.5683312,-1.6413689,-5.0300016,0.8508357,0.37086052,-2.829047,-1.5424694,1.997403,3.2543721,-1.8553404,-2.3357384,0.3601918,2.824333,-4.9162664,4.549077,-0.96006197,4.335845,7.3436193,0.11655104,-1.4996232,-2.367766,-2.9631293,-0.8933235,0.3727035,2.4318204,-1.6987793,-4.682312,2.1950037,0.91609704
github/ropensci/scrubr,0.36900803,-3.9165852,-2.094244,-0.21100557,0.7010618,-0.9620598,-2.6854458,-4.2500515,-1.6110437,0.90174925,1.6474378,-1.3028985,-3.6097338,-2.7175248,-0.977104,3.1124635,2.4997902,0.6075242,-0.3667872,-1.5102897,-1.808794,-0.15780184,3.776377,-2.786644,0.9263613,-0.47301713,-3.9010673,-0.46808654,-2.993829,3.6279178,1.3898984,-4.144962,0.12202903,1.0425072,2.613618,3.5872977,-1.0922228,1.7447292,-1.7658373,-1.0488361,-1.625032,-0.80287117,-4.475047,-0.95964247,0.18074559,3.1107743,0.0218372,-0.5109602,0.4047233,1.0605512
github/ropensci/Rpolyhedra,1.209541,-0.20540164,0.47936097,-0.45540407,-0.03590394,0.037855614,0.94369245,-0.4581,0.26588756,1.6645726,1.755217,-1.8174341,-0.8743962,-2.2348862,0.37448674,2.789999,-1.0606476,-0.3091788,-0.45261773,0.81489456,-1.2627296,-0.6515831,0.83277184,-2.774597,-0.23647694,0.14002539,-1.1214212,-0.79159683,-2.1265738,-1.2051564,-1.1438925,0.88296103,1.6852591,3.5734444,0.017667776,1.9746872,-0.83263075,0.11522061,-0.21006863,0.46056953,0.24162556,-0.58150077,-0.4454771,-2.3715632,-0.22662221,-0.12757389,0.6672202,0.08215648,0.48958635,0.6242694
github/ropensci/opentripplanner,1.9289271,2.7525015,1.243869,1.4508358,-0.62049186,1.8877608,-2.0351996,0.3460274,-1.0761726,-0.49356568,-1.0887278,-1.6614038,-4.1124086,-3.954733,-4.1116924,1.4437722,0.43533725,0.20191053,0.5815594,1.5338651,-0.9824348,-0.9376829,1.837325,-4.348738,0.9197539,-1.2892803,-0.7660239,-0.008231019,2.065751,1.8370978,1.1912206,1.0173521,1.1559268,2.1910942,0.31613967,3.4362514,-2.4830818,-0.48689333,-0.12797262,2.6704915,-1.4429665,2.3785098,-1.4453399,-1.9996505,-1.0247432,0.0026331858,0.5262273,-0.003724896,1.6061021,-1.0012689
github/ropensci/chromer,-0.056549318,-1.4314319,-0.63369226,-0.33136263,0.422252,0.43296474,-1.4445091,-0.42195815,-1.4630792,-1.8759952,-1.2756246,-2.3251686,-1.292972,-1.6083161,1.1253375,-0.35690156,1.7717259,3.1776521,0.54341114,-1.4044423,-2.906132,0.8056616,1.754378,-1.4287258,-0.38827592,-0.18661538,-0.79606503,-1.5455099,-1.3129312,-0.25090548,1.0977603,-0.40163025,0.27021268,1.4957268,0.7837025,1.1090378,-0.5232002,-1.1725594,-2.7796087,-0.16233054,-1.68883,-1.0047729,-1.1710908,-1.9391772,2.4561582,-0.34489208,-3.0441558,0.81023324,3.3610551,5.782896
